日付,時分,始値,高値,安値,終値,出来高,,
2017/2/17,14:45,19220,19230,19210,19220,512,,19220
2017/2/17,14:50,19220,19230,19200,19210,970,,19220
2017/2/17,14:55,19200,19220,19190,19220,1719,,19210
2017/2/17,15:00,19220,19230,19200,19220,1896,,19220
2017/2/20,9:00,19160,19170,19100,19100,1445,,19220
2017/2/20,9:05,19110,19120,19100,19110,1046,,19100
2017/2/20,9:10,19110,19140,19100,19130,1241,,19110
2017/2/20,9:15,19130,19150,19100,19120,1140,,19130
2017/2/20,9:20,19110,19130,19110,19120,398,,19120
2017/2/20,9:25,19120,19140,19120,19120,771,,19120
2017/2/20,9:30,19120,19140,19110,19140,489,,19120
2017/2/20,9:35,19150,19180,19140,19170,1058,,19140
2017/2/20,9:40,19170,19170,19160,19170,438,,19170
2017/2/20,9:45,19160,19170,19160,19160,150,,19170
2017/2/20,9:50,19160,19160,19150,19160,211,,19160
2017/2/20,9:55,19150,19150,19150,19150,125,,19160
2017/2/20,10:00,19160,19160,19150,19150,149,,19150
2017/2/20,10:05,19150,19160,19150,19150,144,,19150
2017/2/20,10:10,19140,19150,19130,19150,566,,19150
2017/2/20,10:15,19150,19150,19150,19150,186,,19150
2017/2/20,10:20,19150,19160,19150,19150,267,,19150
2017/2/20,10:25,19150,19160,19140,19140,45,,19150
2017/2/20,10:30,19150,19150,19140,19150,272,,19140
2017/2/20,10:35,19140,19160,19140,19150,277,,19150
2017/2/20,10:40,19140,19160,19140,19160,179,,19150
2017/2/20,10:45,19160,19160,19150,19160,337,,19160
2017/2/20,10:50,19160,19160,19150,19160,122,,19160
2017/2/20,10:55,19160,19170,19150,19160,245,,19160
2017/2/20,11:00,19160,19180,19150,19180,585,,19160
2017/2/20,11:05,19170,19190,19170,19180,501,,19180
2017/2/20,11:10,19180,19190,19180,19180,181,,19180
2017/2/20,11:15,19170,19190,19170,19180,57,,19180
2017/2/20,11:20,19180,19190,19180,19180,249,,19180
2017/2/20,11:25,19190,19210,19180,19200,1289,,19180
2017/2/20,11:30,19200,19220,19200,19220,638,,19200
2017/2/20,12:30,19230,19270,19230,19260,832,,19220
2017/2/20,12:35,19270,19270,19250,19250,362,,19260
2017/2/20,12:40,19250,19250,19240,19250,372,,19250
2017/2/20,12:45,19250,19250,19240,19250,156,,19250
2017/2/20,12:50,19250,19260,19250,19260,318,,19250
2017/2/20,12:55,19250,19260,19240,19260,214,,19260
2017/2/20,13:00,19260,19260,19240,19250,72,,19260
2017/2/20,13:05,19250,19260,19250,19260,204,,19250
2017/2/20,13:10,19250,19250,19240,19250,194,,19260
2017/2/20,13:15,19240,19250,19240,19250,5,,19250
2017/2/20,13:20,19240,19240,19230,19240,209,,19250
2017/2/20,13:25,19240,19240,19230,19240,175,,19240
2017/2/20,13:30,19230,19240,19230,19230,5,,19240
2017/2/20,13:35,19230,19240,19230,19240,388,,19230
2017/2/20,13:40,19250,19250,19250,19250,1,,19240
2017/2/20,13:45,19250,19250,19240,19240,150,,19250
2017/2/20,13:50,19230,19230,19210,19220,422,,19240
2017/2/20,13:55,19230,19230,19220,19220,255,,19220
2017/2/20,14:00,19220,19230,19220,19230,377,,19220
2017/2/20,14:05,19230,19230,19230,19230,143,,19230
2017/2/20,14:10,19230,19240,19230,19240,13,,19230
2017/2/20,14:15,19230,19240,19230,19240,261,,19240
2017/2/20,14:20,19240,19240,19240,19240,185,,19240
2017/2/20,14:25,19240,19240,19230,19230,128,,19240
2017/2/20,14:30,19240,19240,19240,19240,148,,19230
2017/2/20,14:35,19250,19260,19250,19250,395,,19240
2017/2/20,14:40,19250,19260,19250,19250,160,,19250
2017/2/20,14:45,19250,19260,19250,19250,10,,19250
2017/2/20,14:50,19250,19260,19250,19260,69,,19250
2017/2/20,14:55,19260,19260,19240,19250,574,,19260
2017/2/20,15:00,19240,19250,19230,19250,1632,,19250
2017/2/21,9:00,19260,19280,19250,19280,616,,19250
2017/2/21,9:05,19280,19290,19280,19280,456,,19280
2017/2/21,9:10,19280,19290,19280,19290,121,,19280
2017/2/21,9:15,19290,19290,19280,19280,67,,19290
2017/2/21,9:20,19290,19290,19270,19280,140,,19280
2017/2/21,9:25,19270,19290,19270,19290,347,,19280
2017/2/21,9:30,19280,19290,19280,19290,73,,19290
2017/2/21,9:35,19290,19290,19280,19290,23,,19290
2017/2/21,9:40,19290,19290,19270,19280,142,,19290
2017/2/21,9:45,19280,19280,19280,19280,315,,19280
2017/2/21,9:50,19280,19280,19270,19280,156,,19280
2017/2/21,9:55,19280,19290,19280,19290,147,,19280
2017/2/21,10:00,19290,19290,19280,19280,229,,19290
2017/2/21,10:05,19280,19280,19280,19280,20,,19280
2017/2/21,10:10,19280,19280,19280,19280,1,,19280
2017/2/21,10:15,19290,19320,19290,19310,1276,,19280
2017/2/21,10:20,19310,19320,19310,19320,142,,19310
2017/2/21,10:25,19320,19320,19320,19320,26,,19320
2017/2/21,10:30,19320,19350,19320,19350,568,,19320
2017/2/21,10:35,19350,19360,19340,19350,876,,19350
2017/2/21,10:40,19340,19340,19340,19340,740,,19350
2017/2/21,10:45,19340,19340,19330,19330,137,,19340
2017/2/21,10:50,19330,19340,19330,19330,234,,19330
2017/2/21,10:55,19330,19330,19330,19330,76,,19330
2017/2/21,11:00,19330,19330,19330,19330,144,,19330
2017/2/21,11:05,19330,19340,19330,19330,92,,19330
2017/2/21,11:10,19330,19340,19330,19330,365,,19330
2017/2/21,11:15,19330,19330,19330,19330,78,,19330
2017/2/21,11:20,19330,19330,19330,19330,96,,19330
2017/2/21,11:25,19330,19330,19330,19330,94,,19330
2017/2/21,11:30,19330,19340,19330,19330,226,,19330
2017/2/21,12:30,19380,19380,19360,19370,482,,19330
2017/2/21,12:35,19370,19370,19360,19360,45,,19370
2017/2/21,12:40,19370,19380,19360,19370,260,,19360
2017/2/21,12:45,19370,19380,19370,19380,151,,19370
2017/2/21,12:50,19380,19380,19370,19370,148,,19380
2017/2/21,12:55,19380,19380,19370,19380,77,,19370
2017/2/21,13:00,19380,19380,19370,19380,46,,19380
2017/2/21,13:05,19380,19380,19370,19380,111,,19380
2017/2/21,13:10,19370,19390,19370,19390,151,,19380
2017/2/21,13:15,19390,19390,19380,19390,40,,19390
2017/2/21,13:20,19390,19390,19370,19380,225,,19390
2017/2/21,13:25,19380,19380,19370,19370,176,,19380
2017/2/21,13:30,19370,19380,19360,19380,196,,19370
2017/2/21,13:35,19380,19380,19380,19380,16,,19380
2017/2/21,13:40,19380,19380,19370,19370,137,,19380
2017/2/21,13:45,19370,19380,19370,19370,190,,19370
2017/2/21,13:50,19370,19370,19370,19370,101,,19370
2017/2/21,13:55,19370,19370,19370,19370,81,,19370
2017/2/21,14:00,19370,19380,19370,19370,90,,19370
2017/2/21,14:05,19370,19380,19370,19370,184,,19370
2017/2/21,14:10,19370,19370,19360,19370,55,,19370
2017/2/21,14:15,19370,19380,19370,19370,122,,19370
2017/2/21,14:20,19370,19380,19360,19370,152,,19370
2017/2/21,14:25,19370,19380,19370,19380,55,,19370
2017/2/21,14:30,19370,19380,19360,19370,383,,19380
2017/2/21,14:35,19360,19380,19360,19370,43,,19370
2017/2/21,14:40,19370,19380,19370,19380,39,,19370
2017/2/21,14:45,19380,19380,19370,19380,393,,19380
2017/2/21,14:50,19380,19380,19370,19380,43,,19380
2017/2/21,14:55,19370,19380,19360,19370,1015,,19380
2017/2/21,15:00,19370,19380,19360,19380,498,,19370
2017/2/22,9:00,19430,19430,19380,19400,1764,,19380
2017/2/22,9:05,19390,19420,19380,19390,1481,,19400
2017/2/22,9:10,19390,19390,19360,19360,884,,19390
2017/2/22,9:15,19370,19370,19360,19360,518,,19360
2017/2/22,9:20,19370,19370,19340,19350,1333,,19360
2017/2/22,9:25,19360,19370,19340,19360,1082,,19350
2017/2/22,9:30,19360,19400,19350,19400,1042,,19360
2017/2/22,9:35,19400,19400,19380,19390,785,,19400
2017/2/22,9:40,19390,19400,19380,19390,620,,19390
2017/2/22,9:45,19390,19390,19370,19390,376,,19390
2017/2/22,9:50,19390,19400,19390,19400,343,,19390
2017/2/22,9:55,19400,19410,19390,19390,781,,19400
2017/2/22,10:00,19390,19390,19360,19370,406,,19390
2017/2/22,10:05,19370,19380,19370,19380,365,,19370
2017/2/22,10:10,19380,19380,19360,19370,406,,19380
2017/2/22,10:15,19370,19380,19365,19370,187,,19370
2017/2/22,10:20,19375,19380,19370,19370,94,,19370
2017/2/22,10:25,19370,19380,19370,19380,8,,19370
2017/2/22,10:30,19380,19390,19370,19390,282,,19380
2017/2/22,10:35,19380,19380,19370,19380,135,,19390
2017/2/22,10:40,19380,19380,19380,19380,2,,19380
2017/2/22,10:45,19370,19370,19370,19370,280,,19380
2017/2/22,10:50,19370,19370,19320,19330,1366,,19370
2017/2/22,10:55,19330,19330,19310,19310,1111,,19330
2017/2/22,11:00,19310,19330,19310,19320,424,,19310
2017/2/22,11:05,19320,19320,19320,19320,6,,19320
2017/2/22,11:10,19330,19340,19330,19340,539,,19320
2017/2/22,11:15,19340,19340,19330,19330,103,,19340
2017/2/22,11:20,19330,19330,19320,19320,182,,19330
2017/2/22,11:25,19320,19340,19320,19340,168,,19320
2017/2/22,11:30,19330,19330,19320,19330,64,,19340
2017/2/22,12:30,19340,19350,19330,19340,453,,19330
2017/2/22,12:35,19340,19350,19340,19350,222,,19340
2017/2/22,12:40,19350,19360,19340,19360,151,,19350
2017/2/22,12:45,19360,19360,19350,19360,184,,19360
2017/2/22,12:50,19360,19360,19350,19350,43,,19360
